#
# ROI List for shiningrock
#
# Site: shiningrock
# Veg Type: DB
# ROI ID Number: 3000
# Owner: bijan
# Creation Date: 2015-07-03
# Creation Time: 11:36:20
# Update Date: 2018-05-15
# Update Time: 13:03:14
# Description: Deciduous trees, shrubs and forbs in foreground
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2010-05-12,13:05:00,2010-05-18,12:04:59,shiningrock_DB_3000_91.tif,shiningrock_2010_05_12_140500.jpg
2010-05-18,12:05:00,2010-06-01,16:05:59,shiningrock_DB_3000_92.tif,shiningrock_2010_05_18_120500.jpg
2010-06-01,16:06:00,2010-06-08,11:05:59,shiningrock_DB_3000_93.tif,shiningrock_2010_06_01_160600.jpg
2010-06-08,11:06:00,2010-06-08,12:04:59,shiningrock_DB_3000_94.tif,shiningrock_2010_06_08_110600.jpg
2010-06-08,12:05:00,2010-07-06,13:06:59,shiningrock_DB_3000_95.tif,shiningrock_2010_06_08_120500.jpg
2010-07-06,13:07:00,2010-09-07,13:07:59,shiningrock_DB_3000_96.tif,shiningrock_2010_07_06_130700.jpg
2010-09-07,13:08:00,2010-10-16,07:06:59,shiningrock_DB_3000_97.tif,shiningrock_2010_09_07_130800.jpg
2010-10-16,07:07:00,2010-11-08,11:05:59,shiningrock_DB_3000_98.tif,shiningrock_2010_10_16_070700.jpg
2010-11-08,11:06:00,2010-11-17,08:03:59,shiningrock_DB_3000_99.tif,shiningrock_2010_11_08_120600.jpg
2010-11-17,08:04:00,2010-12-01,16:05:59,shiningrock_DB_3000_100.tif,shiningrock_2010_11_17_080400.jpg
2010-12-01,16:06:00,2011-01-04,12:05:59,shiningrock_DB_3000_101.tif,shiningrock_2010_12_01_160600.jpg
2011-01-04,12:06:00,2011-02-02,14:04:59,shiningrock_DB_3000_102.tif,shiningrock_2011_01_04_120600.jpg
2011-02-02,14:05:00,2011-02-03,08:03:59,shiningrock_DB_3000_103.tif,shiningrock_2011_02_02_140500.jpg
2011-02-03,08:04:00,2011-02-05,16:04:59,shiningrock_DB_3000_104.tif,shiningrock_2011_02_03_080400.jpg
2011-02-05,16:05:00,2011-05-23,13:05:59,shiningrock_DB_3000_105.tif,shiningrock_2011_02_05_160500.jpg
2011-05-23,13:06:00,2011-06-14,13:04:59,shiningrock_DB_3000_106.tif,shiningrock_2011_05_23_130600.jpg
2011-06-14,13:05:00,2011-08-23,11:01:59,shiningrock_DB_3000_107.tif,shiningrock_2011_06_14_130500.jpg
2011-08-23,11:02:00,2011-11-15,15:01:40,shiningrock_DB_3000_108.tif,shiningrock_2011_08_23_110200.jpg
2011-11-15,15:01:41,2011-11-15,17:02:38,shiningrock_DB_3000_109.tif,shiningrock_2011_11_15_150141.jpg
2011-11-15,17:02:39,2011-11-16,15:03:06,shiningrock_DB_3000_110.tif,shiningrock_2011_11_15_170239.jpg
2011-11-16,15:03:07,2011-11-17,15:01:55,shiningrock_DB_3000_111.tif,shiningrock_2011_11_16_150307.jpg
2011-11-17,15:01:56,2011-12-01,14:03:00,shiningrock_DB_3000_112.tif,shiningrock_2011_11_17_150156.jpg
2011-12-01,14:03:01,2011-12-02,12:01:52,shiningrock_DB_3000_113.tif,shiningrock_2011_12_01_140301.jpg
2011-12-02,12:01:53,2011-12-02,16:02:24,shiningrock_DB_3000_114.tif,shiningrock_2011_12_02_120153.jpg
2011-12-02,16:02:25,2011-12-03,11:02:41,shiningrock_DB_3000_115.tif,shiningrock_2011_12_02_160225.jpg
2011-12-03,11:02:42,2011-12-03,12:02:38,shiningrock_DB_3000_116.tif,shiningrock_2011_12_03_110242.jpg
2011-12-03,12:02:39,2011-12-07,17:02:33,shiningrock_DB_3000_117.tif,shiningrock_2011_12_03_120239.jpg
2011-12-07,17:02:34,2011-12-28,12:02:08,shiningrock_DB_3000_118.tif,shiningrock_2011_12_08_080154.jpg
2011-12-28,12:02:09,2012-01-06,11:02:39,shiningrock_DB_3000_119.tif,shiningrock_2011_12_28_120209.jpg
2012-01-06,11:02:40,2012-01-17,14:02:56,shiningrock_DB_3000_120.tif,shiningrock_2012_01_12_130936.jpg
2012-01-17,14:02:57,2012-03-07,16:03:56,shiningrock_DB_3000_121.tif,shiningrock_2012_01_17_140257.jpg
2012-03-07,16:03:57,2012-03-22,11:03:38,shiningrock_DB_3000_122.tif,shiningrock_2012_03_07_160357.jpg
2012-03-22,11:03:39,2012-04-10,13:02:15,shiningrock_DB_3000_123.tif,shiningrock_2012_03_22_120444.jpg
2012-04-10,13:02:16,2012-04-17,13:02:02,shiningrock_DB_3000_124.tif,shiningrock_2012_04_10_130216.jpg
2012-04-17,13:02:03,2012-04-17,14:02:21,shiningrock_DB_3000_125.tif,shiningrock_2012_04_17_130203.jpg
2012-04-17,14:02:22,2012-09-11,15:01:40,shiningrock_DB_3000_126.tif,shiningrock_2012_04_17_140222.jpg
2012-09-11,15:01:41,2013-01-11,16:02:38,shiningrock_DB_3000_127.tif,shiningrock_2012_09_11_150141.jpg
2013-01-11,16:02:39,2013-01-29,12:01:55,shiningrock_DB_3000_128.tif,shiningrock_2013_01_11_160239.jpg
2013-01-29,12:01:56,2013-02-20,15:05:45,shiningrock_DB_3000_129.tif,shiningrock_2013_01_29_120156.jpg
2013-02-20,15:05:46,2013-02-28,12:03:50,shiningrock_DB_3000_130.tif,shiningrock_2013_02_20_150546.jpg
2013-02-28,12:03:51,2013-03-26,12:05:50,shiningrock_DB_3000_131.tif,shiningrock_2013_02_28_120351.jpg
2013-03-26,12:05:51,2013-04-02,11:04:59,shiningrock_DB_3000_132.tif,shiningrock_2013_03_26_120551.jpg
2013-04-02,11:05:00,2013-04-16,10:04:27,shiningrock_DB_3000_133.tif,shiningrock_2013_04_02_110500.jpg
2013-04-16,10:04:28,2013-08-27,13:03:25,shiningrock_DB_3000_134.tif,shiningrock_2013_04_16_100428.jpg
2013-08-27,13:03:26,2013-11-21,16:01:06,shiningrock_DB_3000_135.tif,shiningrock_2013_08_27_130326.jpg
2013-11-21,16:01:07,2013-12-03,14:00:51,shiningrock_DB_3000_136.tif,shiningrock_2013_11_22_090041.jpg
2013-12-03,14:00:52,2013-12-12,16:01:12,shiningrock_DB_3000_137.tif,shiningrock_2013_12_04_090048.jpg
2013-12-12,16:01:13,2013-12-13,12:00:58,shiningrock_DB_3000_138.tif,shiningrock_2013_12_12_160113.jpg
2013-12-13,12:00:59,2014-01-01,14:01:05,shiningrock_DB_3000_139.tif,shiningrock_2013_12_13_120059.jpg
2014-01-01,14:01:06,2014-01-17,14:01:11,shiningrock_DB_3000_140.tif,shiningrock_2014_01_01_140106.jpg
2014-01-17,14:01:12,2014-01-17,16:01:13,shiningrock_DB_3000_141.tif,shiningrock_2014_01_17_140112.jpg
2014-01-17,16:01:14,2014-01-28,12:01:00,shiningrock_DB_3000_142.tif,shiningrock_2014_01_17_160114.jpg
2014-01-28,12:01:01,2014-03-11,12:09:14,shiningrock_DB_3000_143.tif,shiningrock_2014_01_29_090047.jpg
2014-03-11,12:09:15,2014-03-20,10:01:04,shiningrock_DB_3000_144.tif,shiningrock_2014_03_11_120915.jpg
2014-03-20,10:01:05,2014-03-27,14:01:00,shiningrock_DB_3000_145.tif,shiningrock_2014_03_20_100105.jpg
2014-03-27,14:01:01,2014-03-30,10:00:55,shiningrock_DB_3000_146.tif,shiningrock_2014_03_27_140101.jpg
2014-03-30,10:00:56,2014-04-08,11:00:54,shiningrock_DB_3000_147.tif,shiningrock_2014_03_30_100056.jpg
2014-04-08,11:00:55,2014-06-03,15:01:01,shiningrock_DB_3000_148.tif,shiningrock_2014_04_08_110055.jpg
2014-06-03,15:01:02,2014-06-04,12:01:21,shiningrock_DB_3000_149.tif,shiningrock_2014_06_03_150102.jpg
2014-06-04,12:01:22,2014-06-17,15:01:07,shiningrock_DB_3000_150.tif,shiningrock_2014_06_04_120122.jpg
2014-06-17,15:01:08,2014-08-05,14:01:15,shiningrock_DB_3000_151.tif,shiningrock_2014_06_17_150108.jpg
2014-08-05,14:01:16,2014-09-02,10:00:59,shiningrock_DB_3000_152.tif,shiningrock_2014_08_05_140116.jpg
2014-09-02,10:01:00,2014-10-15,15:01:07,shiningrock_DB_3000_153.tif,shiningrock_2014_09_02_100100.jpg
2014-10-15,15:01:08,2014-11-04,13:00:55,shiningrock_DB_3000_154.tif,shiningrock_2014_10_15_150108.jpg
2014-11-04,13:00:56,2014-11-21,11:00:57,shiningrock_DB_3000_155.tif,shiningrock_2014_11_04_130056.jpg
2014-11-21,11:00:58,2014-12-02,12:01:05,shiningrock_DB_3000_156.tif,shiningrock_2014_11_21_110058.jpg
2014-12-02,12:01:06,2014-12-23,13:01:07,shiningrock_DB_3000_157.tif,shiningrock_2014_12_03_080407.jpg
2014-12-23,13:01:08,2014-12-29,12:01:02,shiningrock_DB_3000_158.tif,shiningrock_2014_12_24_090049.jpg
2014-12-29,12:01:03,2014-12-29,13:01:01,shiningrock_DB_3000_159.tif,shiningrock_2014_12_29_120103.jpg
2014-12-29,13:01:02,2015-05-08,11:02:00,shiningrock_DB_3000_160.tif,shiningrock_2014_12_29_160104.jpg
2015-05-08,11:02:01,2015-05-08,12:01:14,shiningrock_DB_3000_161.tif,shiningrock_2015_05_08_110201.jpg
2015-05-08,12:01:15,2015-06-02,11:01:14,shiningrock_DB_3000_162.tif,shiningrock_2015_05_08_120115.jpg
2015-06-02,11:01:15,9999-12-31,23:59:59,shiningrock_DB_3000_163.tif,shiningrock_2015_06_02_110115.jpg

