#
# ROI List for upperbuffalo
#
# Site: upperbuffalo
# Veg Type: DB
# ROI ID Number: 3000
# Owner: bijan
# Creation Date: 2016-07-19
# Creation Time: 15:36:55
# Update Date: 2018-10-08
# Update Time: 14:44:29
# Description: DB patch in background
#
start_date,start_time,end_date,end_time,maskfile,sample_image
2012-04-15,07:05:21,2012-05-10,08:01:46,upperbuffalo_DB_3000_36.tif,upperbuffalo_2012_04_15_070521.jpg
2012-05-10,08:01:47,2012-06-30,19:01:30,upperbuffalo_DB_3000_37.tif,upperbuffalo_2012_05_10_080147.jpg
2012-06-30,19:01:31,2012-07-10,14:02:41,upperbuffalo_DB_3000_38.tif,upperbuffalo_2012_06_30_190131.jpg
2012-07-10,14:02:42,2012-07-13,07:01:32,upperbuffalo_DB_3000_39.tif,upperbuffalo_2012_07_10_140242.jpg
2012-07-13,07:01:33,2012-07-19,09:01:32,upperbuffalo_DB_3000_40.tif,upperbuffalo_2012_07_13_070133.jpg
2012-07-19,09:01:33,2012-09-01,07:01:31,upperbuffalo_DB_3000_41.tif,upperbuffalo_2012_07_19_090133.jpg
2012-09-01,07:01:32,2012-11-09,08:01:26,upperbuffalo_DB_3000_42.tif,upperbuffalo_2012_09_01_110134.jpg
2012-11-09,08:01:27,2012-11-11,08:01:16,upperbuffalo_DB_3000_43.tif,upperbuffalo_2012_11_09_150211.jpg
2012-11-11,08:01:17,2012-11-22,16:01:53,upperbuffalo_DB_3000_44.tif,upperbuffalo_2012_11_12_140223.jpg
2012-11-22,16:01:54,2012-11-25,16:01:52,upperbuffalo_DB_3000_45.tif,upperbuffalo_2012_11_23_180146.jpg
2012-11-25,16:01:53,2012-12-15,15:02:58,upperbuffalo_DB_3000_46.tif,upperbuffalo_2012_11_25_160153.jpg
2012-12-15,15:02:59,2012-12-24,17:01:42,upperbuffalo_DB_3000_47.tif,upperbuffalo_2012_12_15_150259.jpg

